seqCorp,法人コード,法人の名称,法人の名称フリガナ,法人区分,行政庁,法人番号(JCN),郵便番号,主たる事務所の住所,代表電話番号,代表者の氏名,ホームページアドレス,事業年度,事業の種類,事業の概要,税額控除に係る証明
22040,A015373,公益財団法人アジア女性交流・研究フォーラム,コウエキザイダンホウジンアジアジョセイコウリュウ・ケンキュウフォーラム,公益財団法人,内閣府,2290805000387,803-0814,福岡県北九州市小倉北区大手町11番4号,093-583-3434,堀内 光子,http://www.kfaw.or.jp,04月01日~03月31日,"人種、性別その他の事由による不当な差別又は偏見の防止及び根絶を目的とする事業、
男女共同参画社会の形成その他のより良い社会の形成の推進を目的とする事業、
国際相互理解の促進及び開発途上にある海外の地域に対する経済協力を目的とする事業、
公正かつ自由な経済活動の機会の確保及び促進並びにその活性化による国民生活の安定向上を目的とする事業",女性の地位向上及び男女共同参画社会の形成の推進を図ることを目的に、日本及び他のアジア諸国のジェンダー問題に関する調査研究、国際交流を行うとともに、男女共同参画社会の形成の促進に関する取組を支援する。,【証明】公益財団法人アジア女性交流・研究フォーラム〔税額控除〕
22049,A006851,公益財団法人青山音楽財団,コウエキザイダンホウジンアオヤマオンガクザイダン,公益財団法人,内閣府,4130005012395,615-8282,京都府京都市西京区松尾大利町9番地の1,075-393-0011,青山 敦,https://barocksaal.com/,04月01日~03月31日,文化及び芸術の振興を目的とする事業,日本の音楽文化の普及と発展に寄与するために、青山音楽記念館での演奏会に対する演奏会費の助成、及び同記念館での優秀な演奏に対して青山音楽賞を授与及び育成,
22061,A006741,公益財団法人朝日新聞文化財団,コウエキザイダンホウジンアサヒシンブンブンカザイダン,公益財団法人,内閣府,2010005016690,100-0005,東京都千代田区丸の内2丁目1番1号明治生命館6階,03-6269-9441,中村史郎,http://www.asahizaidan.or.jp/,04月01日~03月31日,"学術及び科学技術の振興を目的とする事業、
文化及び芸術の振興を目的とする事業","1音楽会、美術展覧会等の事業に対する助成する事業
2文化財の保護等のための事業・活動に対する助成する事業
3文化・芸術・学術等の発展、向上に寄与した者に対する顕彰事業
4音楽会等の公演の主催する事業",
22062,A015192,公益財団法人広島県スポーツ協会,コウエキザイダンホウジンヒロシマケンスポーツキョウカイ,公益財団法人,広島県,1240005012783,730-0011,広島県広島市中区基町4番1号,082-221-4600,苅田 知英,https://hiroken-spokyo.jp/,04月01日~03月31日,"児童又は青少年の健全な育成を目的とする事業、
教育、スポーツ等を通じて国民の心身の健全な発達に寄与し、又は豊かな人間性を涵養することを目的とする事業",広島県のスポーツ団体の統一組織として、スポーツを振興し、県民の体力向上を図り、スポーツ精神を養うことを目的とし、県民スポーツの推進事業、競技スポーツの推進事業、生涯スポーツの推進事業を行う。,
22065,A006674,公益財団法人斯文会,コウエキザイダンホウジンシブンカイ,公益財団法人,東京都,1010005015462,113-0034,東京都文京区湯島1丁目4番25号湯島聖堂構内,03-3251-4606,宇野  茂彦,http://www.seido.or.jp,04月01日~03月31日,学術及び科学技術の振興を目的とする事業,国有財産である史跡湯島聖堂を保存・管理し、広く一般に公開し、儒教を中心とする東洋の文化学芸の研究理解及び普及を図り、もって、我が国の文化の向上に寄与することを目的とする事業を行う。,【税額控除に係る証明書】公益財団法人斯文会
22079,A006987,公益財団法人山口県消防協会,コウエキザイダンホウジンヤマグチケンショウボウキョウカイ,公益財団法人,山口県,4250005007458,753-0072,山口県山口市大手町9番11号,083-924-8776,小西 輝保,https://yamashoubou.jp/,04月01日~03月31日,事故又は災害の防止を目的とする事業,消防思想を普及徹底し自主防災組織等の育成に繋げるとともに、消防職団員の消防知識技能の向上や消防防災活動の強化を推進するなど、地域防災力向上のための諸活動を行っている。,
22080,A015289,公益財団法人日本音楽財団,コウエキザイダンホウジンニッポンオンガクザイダン,公益財団法人,内閣府,7010405010553,107-0052,東京都港区赤坂1丁目2番2号,03-6229-5566,海老沢 勝二,https://www.nmf.or.jp,04月01日~03月31日,文化及び芸術の振興を目的とする事業,「楽器の貸与事業を通した音楽文化の振興・普及」を公益目的事業に掲げ、世界的文化遺産と呼ばれる弦楽器名器を購入・保全し、次世代に継承すると同時に、それらを演奏するにふさわしい国内外の演奏家に貸与し、世界的な音楽文化の振興・普及を図る。また、国内外の諸団体と協力して演奏会等を開催し、今まで博物館等に保管・展示されるだけであった楽器の音色を世界中の人々に楽しんでもらうことで、世界的な音楽文化の振興・普及を図る。,
22088,A015028,公益財団法人日本化学繊維研究所,コウエキザイダンホウジンニホンカガクセンイケンキュウショ,公益財団法人,内閣府,7130005002914,606-8305,京都府京都市左京区吉田河原町14公益財団法人京都技術科学センター内,075-761-2890,伊藤 紳三郎,http://www.kasenken.jp/,04月01日~03月31日,学術及び科学技術の振興を目的とする事業,学術情報の公開及び普及:繊維・高分子科学分野の学術講演会、研究会、国際研究集会及び研究者育成講座等の開催並びに学術出版物の刊行                                     研究助成:繊維科学分野における先端的研究の助成,
22092,A006053,公益財団法人京都古文化保存協会,コウエキザイダンホウジンキョウトコブンカホゾンキョウカイ,公益財団法人,京都府,6130005012591,602-0064,京都府京都市上京区新町通上立売上ル安楽小路町425 光照院内,075-451-3313,杉谷 義純,http://www.kobunka.com,04月01日~03月31日,文化及び芸術の振興を目的とする事業,古文化財の保護,
22100,A015741,公益財団法人とかち財団,コウエキザイダンホウジントカチザイダン,公益財団法人,北海道,8460105000494,080-2462,北海道帯広市西二十二条北2丁目23番地,0155-38-8808,金山 紀久,http://www.tokachi-zaidan.jp,04月01日~03月31日,地域社会の健全な発展を目的とする事業,十勝圏域の総合的な産業振興と活力ある地域社会の形成に資することを目的に、北海道立十勝圏地域食品加工技術センター・十勝産業振興センターを管理運営し、ものづくり支援・地域連携支援・事業創発支援事業を推進する。,
22113,A006625,公益財団法人篷庵社,コウエキザイダンホウジンホウアンシャ,公益財団法人,内閣府,6120005014473,541-0045,大阪府大阪市中央区道修町3丁目1番8号,06-6231-9180,武田 禮二,http://www.shionogi.com/jp/ja/houansha,04月01日~03月31日,学術及び科学技術の振興を目的とする事業,日本の薬学等の進歩発達に資するため必要な研究を行うものに対し、助成金を交付する。,
22117,A015897,公益財団法人愛媛県国際交流協会,コウエキザイダンホウジンエヒメケンコクサイコウリュウキョウカイ,公益財団法人,愛媛県,3500005006996,790-0844,愛媛県松山市道後一万1番1号,089-917-5678,本田 元広,http://www.epic.or.jp,04月01日~03月31日,"男女共同参画社会の形成その他のより良い社会の形成の推進を目的とする事業、
国際相互理解の促進及び開発途上にある海外の地域に対する経済協力を目的とする事業",国際的視野を有する人材を育成し、もって地域の活性化を図るとともに、諸外国との友好親善に寄与するための事業を行う。,
